-0.773727	0.371827	1	0
9.277687	6.647321	0	1
0.40151	1.716944	1	0
-9.057743	3.265741	0	1
8.96826	3.700729	0	1
-2.301328	4.464553	1	0
5.671821	-7.713098	0	1
5.343345	-9.684991	0	1
9.927472	-0.427001	0	1
8.866566	0.953322	0	1
2.665134	-3.695734	1	0
9.757315	-0.000466	0	1
-9.426251	1.881396	0	1
-9.774087	0.134212	0	1
5.195287	-9.077984	0	1
-4.86721	0.135421	1	0
4.538174	7.393444	0	1
-8.487338	-3.095303	0	1
6.062485	-6.703135	1	0
6.954415	-9.104586	0	1
-2.161541	-4.590298	1	0
-2.210932	3.705514	1	0
-3.297663	4.937131	1	0
3.809473	1.020627	1	0
5.669585	5.168172	1	0
2.197799	-9.168185	0	1
2.691442	4.016303	1	0
-2.436598	6.093346	1	0
1.338903	-4.607135	1	0
1.78899	-7.919972	0	1
3.91063	6.757913	1	0
6.157397	-3.001378	1	0
0.369535	-3.616238	1	0
-4.584099	-2.360182	1	0
9.124708	7.37683	0	1
-9.057497	5.520355	0	1
7.099853	-9.395878	0	1
-5.621321	0.160982	1	0
2.599591	-9.010964	0	1
-1.250637	-0.181459	1	0
8.175301	-5.63351	0	1
5.449773	5.534862	1	0
3.872079	6.248769	1	0
7.015516	-3.451664	1	0
-8.740425	-7.536991	0	1
1.998011	-6.136243	1	0
1.707431	-1.624769	1	0
-4.320918	3.08598	1	0
9.656757	-1.793246	0	1
-3.751008	-7.861833	0	1
-9.288639	-4.965082	0	1
5.602804	7.272643	0	1
-9.451222	-2.545534	0	1
-7.615731	-7.860284	0	1
-6.410571	7.655241	0	1
-2.205854	6.039031	1	0
9.377383	8.139853	0	1
-1.589558	0.467174	1	0
0.494636	-4.022839	1	0
3.480616	-1.19535	1	0
6.60441	6.262127	1	0
1.026964	1.918064	1	0
5.718752	8.203674	0	1
-2.888729	7.81539	0	1
6.497037	0.7681	1	0
-7.203595	-8.299683	0	1
0.0532	-6.614106	1	0
